# Real device fixtures: <expected device type>\t<agent>.
#
# Nothing here is a bot. That is the point: bot detection leans on generic
# tokens, and this file is the precision half of the bargain, sampled across the
# distinct shapes of the source set so the browsers, phones, feature phones and
# consoles of twenty years all get a say. TestDeviceFixturesAreNotBots asserts
# no row reads as a crawler; the device type is asserted where we claim one.
#
# Agent strings collected from the sources credited in testdata/NOTICE.md and
# redistributed under their licences. The expectations beside them are this
# project's own: a row is a claim about what the agent means, not a snapshot of
# whatever the parser said the day it was written.

Phone	Mozilla/5.0 (Linux; Android 4.0.4; Lenco TAB-1014 Build/IMM76D) AppleWebKit/535.19 (KHTML, Like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; Lenovo A390_ROW Build/IMM76I) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; Lenovo Micromax A800 Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.82 Mobile Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; Lenovo_A2105 Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.90 Mobile Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; M-MP706I Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; M11 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; MB886 Build/7.7.1Q-115_MB886_BELL_FFW-11) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; MEDION P4013 Build/IMM76I) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; MID1065 Build/ICS.MID1065.20121228) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166  Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; MIDC700PR001 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; MITO A222 Build/MITO-A222-V00.00.01) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; MOMO11 bird3 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; MOMO8 Xing ji Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; MP907C Build/IML74K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36 OPR/18.0.1290.67495
Phone	Mozilla/5.0 (Linux; Android 4.0.4; MT917 Build/6.7.2_GC-205-DNRTD-4) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; MZ608 Build/7.7.1-141-3-FLEM-UMTS-LA) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; Mercury X Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; Micromax P275 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; My Audio Build/RK2906) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; N-02E Build/A3000321) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; N9100 Build/IMM76I) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; NT-1710 Build/IMM76D) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.123 Mobile Safari/537.22 OPR/14.0.1025.52315
Phone	Mozilla/5.0 (Linux; Android 4.0.4; NetTAB THOR-LE Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; NexusHD2 Build/IMM76I) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31 OPR/14.0.1074.58201
Phone	Mozilla/5.0 (Linux; Android 4.0.4; Novo7Aurora Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; OnePAD 715 Build/IMM76D) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.169 Safari/537.22
Phone	Mozilla/5.0 (Linux; Android 4.0.4; P-02D Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.63 Mobile Safari/537.36 OPR/15.0.1162.61541
Phone	Mozilla/5.0 (Linux; Android 4.0.4; PAD 9715D Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166  Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; PAPYRE Pad 715 Build/IMM76D) AppleWebKit/537.36 (KHTML, Like Gecko) Chrome/30.0.1599.82 Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; PICOpad GEW Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; PICOpad GHM Build/IMM76D) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Safari/537.31
Phone	Mozilla/5.0 (Linux; Android 4.0.4; PMID1000B Build/IMM76D) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.169 Safari/537.22
Phone	Mozilla/5.0 (Linux; Android 4.0.4; PMID705X Build/IMM76D) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.169 Safari/537.22
Phone	Mozilla/5.0 (Linux; Android 4.0.4; PMP5770D Build/IMM76I) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; PMP7170B3G Build/IMM76D) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.169 Safari/537.22
Phone	Mozilla/5.0 (Linux; Android 4.0.4; POV_P517-8GB Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.59 Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; POV_TAB_NAVI7_3G_M Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36 OPR/19.0.1340.69721
Phone	Mozilla/5.0 (Linux; Android 4.0.4; PantechP9090 Build/IMM76I) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; Q-Smart S18 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; RAPAXSE080-0508 Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; RK702 Build/2906) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SAMSUNG-SGH-I747 Build/IMM76D) AppleWebKit/535.19 (KHTML
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SBM107SHB Build/S0006) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SC-105MID Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SCH-R530C Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SCH-S735C Build/IMM76D) AppleWebKit/535.19 (KHTML, Like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SGH-I497 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SGH-I747M Build/IMM76D) AppleWebKit/535.19 (KHTML
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SGH-I9000 Build/EXTRAordinary_ICS) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.133 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SGH-T999V Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SH530U Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SHV-E140S Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SHW-M380S Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.82 Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SMP45-210 Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Mobile Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SO-02D Build/6.1.1.A.0.246) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SPH-D710 Build/IML74K) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SPH-M830 Build/IMM76I) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SPX-12 Build/IMM76D) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31 OPR/14.0.1074.58201
Phone	Mozilla/5.0 (Linux; Android 4.0.4; ST21i2 Build/11.0.A.1.8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; ST97216-1 Build/ST97216-1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.59 Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; Sensation Build/IMM76I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.90 Mobile Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; SmartQT20 Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.92 Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; Spice_Mi-495 Build/SpiceSpice_Mi-495) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; T-900 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; TAB-PROTAB25XXL8 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; TAD-10021 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; TECNO N7 Build/TECNOTECNO_N7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.63 Mobile Safari/537.36 OPR/15.0.1162.61541
Phone	Mozilla/5.0 (Linux; Android 4.0.4; TM-MID720 Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.72 Safari/537.36 OPR/16.0.1212.64462
Phone	Mozilla/5.0 (Linux; Android 4.0.4; TOUCH90W Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; TP9.7-1200 Build/IMM76D) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Safari/537.31
Tablet	Mozilla/5.0 (Linux; Android 4.0.4; Tablet-PC-4 Build/ICS.g08refem618.20121102) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.169 Safari/537.22
Phone	Mozilla/5.0 (Linux; Android 4.0.4; ThL W7 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; Treq 3G Basic 2 Build/IMM76D) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31
Phone	Mozilla/5.0 (Linux; Android 4.0.4; U30GT-H Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; U705T Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.64 Mobile Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; V8000_USA_Cricket Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; VOX Build/IMM76D) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.169 Mobile Safari/537.22
Phone	Mozilla/5.0 (Linux; Android 4.0.4; VSD220 Build/IMM76D.UI23E802_VSC) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166  Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; Vip Racer III Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; WX435 Build/IMM76I) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31
Phone	Mozilla/5.0 (Linux; Android 4.0.4; X10.mini Build/IMM76D) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Safari/537.31
Phone	Mozilla/5.0 (Linux; Android 4.0.4; XOLO A700 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Tablet	Mozilla/5.0 (Linux; Android 4.0.4; XOOM 2 Build/7.7.1-128_MZ615-12) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Safari/537.31 OPR/14.0.1074.57768
Phone	Mozilla/5.0 (Linux; Android 4.0.4; XT875 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; XT897 Build/7.7.1Q-6_SPR-125_ASA-10) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.169 Mobile Safari/537.22
Phone	Mozilla/5.0 (Linux; Android 4.0.4; XT925 Build/7.7.1Q-144_VQL_S3-49) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Tablet	Mozilla/5.0 (Linux; Android 4.0.4; Xoom Build/IML74K) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.133 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; Xperia Pro Build/IMM76I) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; YP-G70 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; YPY_07FTB Build/IMM76I) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.123 Safari/537.22
Phone	Mozilla/5.0 (Linux; Android 4.0.4; ZP900S Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; ZTE Grand X Classic Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; ZTE T790 Build/IMM76D) AppleWebKit/535.19 (KHTML, Like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; ZTE U985 Build/IMM76L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.90 Mobile Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; ZTE V880G Build/IMM76I) AppleWebKit/535.19 (KHTML, Like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; ZTE V955 Build/IMM76I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.90 Mobile Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; bq Aquaris Build/IMM76D) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31 OPR/14.0.1074.58201
Phone	Mozilla/5.0 (Linux; Android 4.0.4; bq edison Build/1.1.1 bq_edison_c1006_20120905_user) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; e1909c_v77_jbl_9p017_6628 Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.82 Mobile Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; en-US; MI 1SC Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; i-mobile IQ 2 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; i-mobile i-STYLE Q 5A Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; i-mobile i-note 2 Build/ICS_IMM76I) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.169 Mobile Safari/537.22
Phone	Mozilla/5.0 (Linux; Android 4.0.4; i-mobile i-style Q3i Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; iBall Slide i6516 Build/IML74K) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.0.4; myTab10 Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.136 Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.4; vivo S7t Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.59 Mobile Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.0.9; I9300A Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1 ALK8; SGH-T889 Build/JRO03C) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; 10BPEOH Build/JRO03C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.64 Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.1.1; A953 Build/JRO03L) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31
Phone	Mozilla/5.0 (Linux; Android 4.1.1; ADM8000KP_A Build/JRO03H) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Safari/537.31 OPR/14.0.1074.57453
Phone	Mozilla/5.0 (Linux; Android 4.1.1; ALCATEL ONE TOUCH 4030E Build/JRO03C) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; ALCATEL ONE TOUCH 5020W Build/JRO03C) AppleWebKit/535.19 (KHTML, Like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; ALCATEL_ONE_TOUCH_5020X_Orange Build/JRO03C) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31
Phone	Mozilla/5.0 (Linux; Android 4.1.1; AQUILA 097-1016 BT + 3G Build/JRO03C) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Safari/537.31
Phone	Mozilla/5.0 (Linux; Android 4.1.1; ARCHOS 80 Platinum Build/MASTER) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Safari/537.31 OPR/14.0.1074.58201
Phone	Mozilla/5.0 (Linux; Android 4.1.1; ARCHOS 97B TITANIUM Build/JRO03H) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166  Safari/535.19
Tablet	Mozilla/5.0 (Linux; Android 4.1.1; ASUS Tablet P1801-T Build/JRO03C) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166  Safari/535.19
TV	Mozilla/5.0 (Linux; Android 4.1.1; AX123 Build/f101.nog.etv.20130928) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.92 Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.1.1; Aqua Wonder Build/JRO03C) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; Archos Chefpad Build/JRO03H) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Safari/537.31
Phone	Mozilla/5.0 (Linux; Android 4.1.1; CAPTIVA PAD 10.1 Build/JRO03H) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166  Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; CT920 Build/JRO03H) AppleWebKit/535.19 (KHTML, Like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; Celkon A119 Build/JRO03C) AppleWebKit/535.19 (KHTML, Like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Tablet	Mozilla/5.0 (Linux; Android 4.1.1; Connect-2G-2.0 Build/HCL ME Tablet V2) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; Desire L by HTC Build/JRO03H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Mobile Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.1.1; EndeavorU Build/JRO03C) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; FUSION2IN1 Build/JRO03H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36 OPR/19.0.1340.69721
Phone	Mozilla/5.0 (Linux; Android 4.1.1; GOCLEVER TAB R70 Build/JRO03H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.63 Safari/537.36 OPR/15.0.1162.61541
Phone	Mozilla/5.0 (Linux; Android 4.1.1; GT-I9260 Build/JRO03C) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile
Phone	Mozilla/5.0 (Linux; Android 4.1.1; GT-N7105 Build/JRO03C) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; Galaxy SIII Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; HTC 603e Build/JRO03H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.59 Mobile Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.1.1; HTC EVA_UTL Build/JRO03C) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; HTC Z520e Build/JRO03C) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Mobile Safari/537.31
Phone	Mozilla/5.0 (Linux; Android 4.1.1; HTL21 Build/JRO03C) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; HUAWEI G510-0200 Build/HuaweiU8951-1) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; HUAWEI Y300-0100 Build/HuaweiY300-0100) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; I-mobile IQ 4 Build/JRO03C) AppleWebKit/535.19 (KHTML, Like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19
Phone	Mozilla/5.0 (Linux; Android 4.1.1; IQ442 Build/JRO03C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.170 Mobile Safari/537.36
Phone	Mozilla/5.0 (Linux; Android 4.1.1; JOYPAD_C75 Build/IMM76D) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.123 Mobile Safari/537.22
Phone	Mozilla/5.0 (Linux; Android 4.1.1; LC1016C Build/JRO03C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.72 Safari/537.36
